,Unnamed: 0,타입,검색어,영상,제목,업로더,조회수,업로드,구독자,유저,내용,좋아요,시각,commentMonth,commentYear,views,likes
27755,895,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Joshua Calig
            ","It depends on how you define society.
By my definition, it already happened years ago.","
    76
  ",9 months ago,9,0,10000000,76
24858,604,3,metaverse privacy issue,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,0,"
              Dino Sauro
            ","No one will win this war, because no one really want this ""metaverse"", and it's scary that perhaps they know it so they will try to convince the new generations that it's cool, but this is actually a nightmare not a nice dream. We already have too many issues caused by phones, socials, YT and all the crap, the last thing we need is to close ourselves even more.","
    76
  ",7 months ago,7,0,7500000,76
32016,251,3,metaverse privacy issue,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              McLaren David
            ","I came here to learn how to trade after listening to a guy on radio talk about the importance of investing and how he made $460,000 in 4 months from $160k. Somehow this video has helped shed light on some things, but I'm confused, I'm a newbie and I'm open to ideas.","
    75
  ",6 months ago,6,0,4600000,75
30520,1357,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Jennie Sapherson
            ",What about the thousands and thousands of servers needed! That will have an effect on the environment. It will adversely impact the poor and the disabled who need to be physically looked after (no matter how competent or intelligent they are).,"
    75
  ",10 months ago,1,0,4200000,75
21876,31,3,metaverse privacy issue,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Iced Out Games
            ","It is very surprising how unaware some people are about companies stealing their data which can lead to them knowing everything that they do in their lives, from where they go to what they eat. If people where not against the metaverse then who knows what they would be able to do. Find out how we walk and talk and look?","
    75
  ",8 months ago,8,0,5800000,75
29966,803,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Raff Personal
            ",Facebook is a terrifying platform to be trusting with this sort of data... decentraland is where it’s at,"
    75
  ",10 months ago,1,0,4200000,75
24657,403,3,metaverse privacy issue,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,0,"
              Lux Creative Works
            ","The pivot onto how the PC got into homes led to a really interesting viewpoint I haven’t seen before. 
Great video, super engaging and thanks for sharing your knowledge!","
    75
  ",8 months ago,8,0,7500000,75
30578,1415,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Michard Smichard
            ","As good as all this sounds, the current way people treat each other online (and the way social media is barely moderated) leads me to believe that Meatverse would not a positive step forward.","
    75
  ",10 months ago,1,0,4200000,75
22367,522,3,metaverse privacy issue,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Sleepy Dobe
            ","We need to stop the expansion and proliferation of all these internet platforms. The imminent dangers are obvious, but when you dig further into it, it's real dangers are frightening. All these ""advancements"" need more data, more bandwidth, more storage, and this means more and bigger data centres and servers, backend infrastructures and more. All these consume massive amounts of resources and electricity, an amount that renewable energy is currently still unable to meet, let alone the energy mankind needs for just the basics of daily living.  This will only negate our efforts of reversing climate change and accelerate the death of planet earth, the only place that's capable of supporting human life.","
    75
  ",9 months ago,9,0,5800000,75
30269,1106,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Turn Left
            ","Won't lie, the pandemic messed with my mental state and only being confined to a computer. As much as I like the internet and all that should not be your life - it slowly destroys something about you and now this...the consequences will be like selling your soul to the devil for pleasure, depression, ability to interact with other humans and everything else that truly matters","
    74
  ",10 months ago,1,0,4200000,74
27667,807,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Arturius
            ","6:22 ""It's a common joke amongst macro-economists that every change you make to the economy changes at least three other things""

Economists have a weird sense of humor","
    74
  ",4 months ago,4,0,10000000,74
30917,1754,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              repbacchista
            ","""you'll be able to fly"", as much as a screen attached to your face can make you. A gloryfied Second Life, it's gonna be awesome for porn thought.","
    74
  ",10 months ago,1,0,4200000,74
34747,9,3,metaverse privacy issue,/watch?v=FVo0RlUv29k,The Metaverse: This Changes Everything,/c/RussellBrand,526K views,5 months ago,0,"
              grimbleahoy
            ",A brilliantly funny take on probably the most insidious subject tackled yet. Another 10/10,"
    74
  ",5 months ago,5,0,526000,74
32275,510,3,metaverse privacy issue,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Nate  Collins
            ",I feel like VR prison and VR induced psychosis are going to be a thing one day sadly,"
    73
  ",10 months ago,1,0,4600000,73
30508,1345,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Oliver Stapley
            ","Not for me, nothing will ever compare to actually seeing something, travelling is amazing. This won’t replace that","
    73
  ",10 months ago,1,0,4200000,73
30555,1392,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              GSX-R Rider
            ","It's going to be so cool when everyone is zombiefied in their homes, and I can ride my motorcycle in peace, feel the wind and live life. ","
    73
  ",10 months ago,1,0,4200000,73
30233,1070,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              TheEr1c
            ","Something about the MetaVerse that scares me is how I feel like we will lose nature and camping and fun outdoor activities, like SpaceX already has ideas for giant billboards, IN SPACE. Meaning the pretty stars, sandy beaches, and vivid forests, might be lost. So while MetaVerse seems very cool - this still scares me.","
    73
  ",10 months ago,1,0,4200000,73
26877,17,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              The Saurus AKA [sick] AKA The OMC
            ","My take away is that MIT students of my parents generation predicted society's collapse, and MIT students of my generation decided they would have the earning power to ensure that prediction would come true.","
    73
  ",2 months ago,2,0,10000000,73
32833,1068,3,metaverse privacy issue,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Return to sender
            ","As sad as this sounds and looks, it’s actually going to turn into reality. That’s what technology does to us. Am sure years back, people felt having phones was weird and depressing. Look at the world now, everything is done through phones. Be it messaging, banking, shopping etc. let’s just say WE ARE ALL FCKD! ","
    73
  ",9 months ago,9,0,4600000,73
30323,1160,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Six String Overdose
            ","When ""The Matrix"" came out, people started speculating whether or not we're already inside the Matrix, without even knowing it... It turned out it's not really the case, therefore we eagerly started constructing it, seeing how nicely it played out in the movies... :|","
    73
  ",9 months ago (edited),9,0,4200000,73
34877,139,3,metaverse privacy issue,/watch?v=FVo0RlUv29k,The Metaverse: This Changes Everything,/c/RussellBrand,526K views,5 months ago,0,"
              Shanna lee
            ","I agree that, ""a human being is more than data.""

 I am not so afraid to die, as much as I am of having a big govt avatar. 

“When death comes to a man, the mortal part of him dies, but the immortal part retires at the approach of death and escapes unharmed and indestructible.”
― Socrates","
    72
  ",5 months ago,5,0,526000,72
30253,1090,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Jarrett Boersen
            ","It's an amazing idea in theory but in reality I know the cons outweigh the pros. For one like you mentioned we won't care about our bodies as much because our virtual avatars will be a ""better"" us one that can be more representative of how we see ourselves or rather want society to see ourselves. The physical world would likely become more boring and run down because we care more about the virtual one. And the biggest thing to me is how can you trust what you see and hear is real, it could so easily be manipulated because it already isn't real, see someone harassing someone well that could be deleted and no evidence would be left (though on the other side it may be easier to escape from that situation). Misinformation would be so much easier to create with the virtual world being already fake. Like to me it's just so scary one company would have the power to manipulate what you see and hear, and when this becomes your life well then that's just such a crazy thing to be able to abuse.","
    72
  ",10 months ago,1,0,4200000,72
22295,450,3,metaverse privacy issue,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Arty B
            ","This is the type of well rounded, informative stories that drew me to Vice so many years ago. More reporting like this please and thank you.","
    72
  ",10 months ago,1,0,5800000,72
31543,2380,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Abhiyaan
            ","""I prefer to be paid in Pokemon Cards""
now THAT's my kinda guy","
    72
  ",10 months ago,1,0,4200000,72
30585,1422,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Will Dittig
            ",I hope this meta verse thing fails miserably and people go back to appreciating real life more but that will never happen ,"
    72
  ",10 months ago,1,0,4200000,72
32401,636,3,metaverse privacy issue,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Mayur Patel
            ","It reminds me of the movie ""Inception"" where Leo's wife can't figure out in which world she is living. If people become addicted to it then they might lose their sense of the real world. It is good to have technology as a part of life, but not Life as a part of technology.","
    71
  ",8 months ago,8,0,4600000,71
27629,769,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Mortal Komment
            ","""Don't look up"" is a great movie discussing the collapse of reason before the actual collapse of the planet. Watch it! It's outstanding.","
    71
  ",9 months ago,9,0,10000000,71
26922,62,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Someone
            ","But also remember:
In 1995 they made a movie with Keanu Reeves where they told us that in 2021 we would  consider 320GB an unimaginably big amount of storage.
And not as it turned out: almost unimaginably big for a 50 bucks micro sd card.","
    70
  ",4 months ago,4,0,10000000,70
35075,337,3,metaverse privacy issue,/watch?v=FVo0RlUv29k,The Metaverse: This Changes Everything,/c/RussellBrand,526K views,5 months ago,0,"
              FearTheHoneyBadger
            ",The guy who talks to your deceased parents already has all of your information.,"
    70
  ",5 months ago,5,0,526000,70
32610,845,3,metaverse privacy issue,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              The Mighty Titan
            ","I've had vr for a few years, it's OK for an hour or so at a time but becomes pretty dull quickly. 
The metaverse will charge you for everything too. Want a new environment...pay, want a new avatar..pay, plant in your room...pay.","
    70
  ",10 months ago,1,0,4600000,70
30500,1337,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Yo-No
            ","The metaverse literally screams ""Reality is a simulation""","
    70
  ",10 months ago,1,0,4200000,70
30270,1107,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              MX Lowkey
            ","Technology is evolving and will continue to do and that's good,
But I also feel like we need to have some kind of limitations or standards limiting us what we should achieve, otherwise everything could turn into a messy nightmare at some point in future.","
    70
  ",10 months ago (edited),1,0,4200000,70
31330,2167,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Deathbird Sinister
            ","It's basically just playing an MMO like ""Second Life"" with a phone strapped to your face.
Online multiplayer games already exist, & even in those the vast majority of people prefer to solo.
It will be a very niche market for super nerds who never go outside.","
    70
  ",10 months ago,1,0,4200000,70
31305,2142,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Danner Banks
            ","Until I can feel, smell, and taste in VR, I think it is just for fun and this ""metaverse"" stuff is so over hyped.","
    70
  ",10 months ago,1,0,4200000,70
30914,1751,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Chaotic Helleaven
            ","I find this funny that VR chat has been around and Everytime I tried it, it felt fake and people where basically playing house . Being any character they want. Metaverse is a hyped up video game. Lol","
    70
  ",10 months ago,1,0,4200000,70
30231,1068,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              MrFusomuso
            ","How is this going to effect us psychologically? Sociologically? 

This screams dystopia.","
    70
  ",10 months ago,1,0,4200000,70
32812,1047,3,metaverse privacy issue,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Gabriel
            ","Imagine living with just socks and pants on, lights off in a room all the time and calling it a life, idk i hope i die of old age before this","
    69
  ",10 months ago,1,0,4600000,69
30283,1120,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Aadesh Ramaswamy
            ","With the current generation already living their lives in social media, Metaverse would absolutely crush real time interactions, conversations, experience and basically anything real. Everything would be virtual. Its pretty much like how Dom could never have a real dream after all of the virtual dreams in Inception.","
    69
  ",10 months ago,1,0,4200000,69
22753,908,3,metaverse privacy issue,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Diana
            ",Cyberpunk books/films were supposed to be a warning not an instruction manual.,"
    69
  ",10 months ago,1,0,5800000,69
27143,283,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Esostrefis
            ","The more I look at the recent videos from this channels, the more I'm convinced that I don't have to see  myself retiring early and dying. Society would do it itself.","
    69
  ",10 months ago (edited),1,0,10000000,69
30543,1380,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              mohamad dandashli
            ","One of the best youtubers ever, looking out for his peeps.","
    69
  ",10 months ago,1,0,4200000,69
24717,463,3,metaverse privacy issue,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,0,"
              Nikhil Pranav
            ","Ayo, if the Zuckatron can start 1 project and get Microsoft to try it's hardest, I hope he doesn't stop.","
    69
  ",8 months ago,8,0,7500000,69
24291,37,3,metaverse privacy issue,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,0,"
              Karl Rock
            ","Great analysis John. Expansive games like Skyrim and Fallout are as close to the metaverse as I’m interested in exploring. But like you said, maybe if they can ditch the bulky headset and controllers I’ll be more interested.","
    69
  ",8 months ago,8,0,7500000,69
26925,65,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Refulgent_Fanta
            ","The way things are going these days reminds me of a line in Love Death and Robots. It was in the episode with the robots. One of the droids says that humanity had all the resources and knowledge required to save themselves and the planet, but they didn't do it. I'm convinced our greed will be our doom in the end and the (potentially ultra-rich) survivors still won't learn anything.","
    69
  ",4 months ago (edited),4,0,10000000,69
28279,1419,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Todd B
            ","It might collapse, but we gamers have played fallout. We know how to survive.","
    69
  ",10 months ago,1,0,10000000,69
22547,702,3,metaverse privacy issue,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Martin Newton
            ",Facebook gives people a “voice”.. Thats why most people love it. Imagine you are sitting home alone and all you had to do was post something crazy on Facebook and now you have 55 comments under your post. Some people love the rush of having a “voice” where in the real world they don’t have many people to interact with,"
    68
  ",10 months ago,1,0,5800000,68
34607,22,3,metaverse privacy issue,/watch?v=sUHugSKBryw,Sexual harassment in the metaverse one of many safety concerns,/c/CNBCtelevision,33K views,8 months ago,0,"
              Jack Mundo 
            ",Does it make me a terrible person that I smiled all through this?,"
    68
  ",8 months ago,8,0,33000,68
26882,22,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Anne Rigby
            ","I get the impression that the mindset of ""necessity is the mother of invention"" as a reason for not taking global warming seriously is the one politicians and high polluting organisations live by.  It's the attitude of ""no worries, it'll work itself out, it always does"".  Basically, someone else will clean up the mess.  It would definitely explain putting financial gain over anything and everything, including life on earth.  It's as if large corporation people are trying to make as much money as fast as possible before it all goes pear shape.","
    68
  ",2 months ago,2,0,10000000,68
21865,20,3,metaverse privacy issue,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Nadine Phillip
            ",i left social media (except for Youtube) the day after the facebook crash and my life is far better. i realized how reliant it makes us and how it falsely sells itself as the sole way to connect with people and constant hyper vigilance of what’s happening where you are not. it’s very destructive.,"
    68
  ",8 months ago,8,0,5800000,68
27952,1092,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Bear Bryant
            ","Unless there's some incredible breakthroughs in medical science, I won't be around to witness the end. Good luck!","
    68
  ",9 months ago,9,0,10000000,68
28052,1192,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              stuckp1 stuckp1
            ","“To me, the conclusion that the public has the ultimate responsibility for the behavior of even the biggest businesses is empowering and hopeful, rather than disappointing. My conclusion is not a moralistic one about who is right or wrong, admirable or selfish, a good guy or a bad guy. My conclusion is instead a prediction, based on what I have seen happening in the past. Businesses have changed when the public came to expect and require different behavior, to reward businesses for behavior that the public wanted, and to make things difficult for businesses practicing behaviors that the public didn't want. I predict that in the future, just as in the past, changes in public attitudes will be essential for changes in businesses' environmental practices.”_x000D_
― Jared Diamond, Collapse: How Societies Choose to Fail or Succeed","
    68
  ",10 months ago,1,0,10000000,68
30582,1419,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Eisylanna
            ","We’ve went from being face to face with people, to just simulating that we’re hanging out with people. Great…","
    68
  ",10 months ago,1,0,4200000,68
29583,420,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              JB4700
            ",Im glad Facebook is the company attempting this because they have never engaged in any morally questionable practices and are completely trustworthy. What could possibly go wrong?,"
    68
  ",10 months ago,1,0,4200000,68
34610,25,3,metaverse privacy issue,/watch?v=sUHugSKBryw,Sexual harassment in the metaverse one of many safety concerns,/c/CNBCtelevision,33K views,8 months ago,0,"
              Story
            ","I'm laughing so hard ""You know you like it don't pretend you dont"" IT'S A AVATAR, PIXELES LOL","
    67
  ",8 months ago,8,0,33000,67
30251,1088,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Rafat Shaikh
            ","Being an introvert this is my dream life. But if you think about it in a little realistic way, even i am not down with faking how i look or feel. These insta and snapchat filters have already made people insecure enough.","
    67
  ",10 months ago,1,0,4200000,67
30244,1081,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Pmm GaMeRs
            ","I'm really scared of this kind of metaverse, it would be like ""ready player one"" if we are not careful. People will become socially awkward","
    67
  ",10 months ago,1,0,4200000,67
25228,974,3,metaverse privacy issue,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,0,"
              Wise
            ",Great job on this! It’s going to be interesting to see how the Metaverse turns out in the future,"
    67
  ",8 months ago,8,0,7500000,67
32281,516,3,metaverse privacy issue,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              MrSmiles9000
            ","As a long time gamer, former user of Second Life, active user of online story driven Role Play though different games, watching people talk about controlling avatars in a virtual space as if its new is kind of funny to me. I have spent years in virtual worlds so none of this is new and its kind of cute how Meta/facebook is trying to sell this as if VR and virtual worlds are a brand new concept never before done or tried. Meta is so far behind its hilarious, but its also scary because now the worlds i have enjoyed for so long are going to turn to meet the trend these companies are going to set. My hobby will because monitored, monetized and mutated into more spyware seeking to absorb every drop of info about me they can so they can sell it to the highest bidder.","
    67
  ",9 months ago,9,0,4600000,67
26659,5,3,metaverse privacy issue,/watch?v=1u5PIqnXWHw,"$1500 Meta Quest Pro Hands-On: Mixed Reality, Face Tracking, and More",/c/CNET,90K views,22 hours ago,0,"
              Ultra
            ",Not buying it but a good step on the path to an affordable Quest 3.,"
    67
  ",21 hours ago,0,0,90000,67
30516,1353,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Ayishath Thameeza A N
            ","Feels like Matrix to me...
What even will be ""REAL"" in the future?
Wonderfully explained and Great Presentation as always! ️","
    67
  ",10 months ago (edited),1,0,4200000,67
21877,32,3,metaverse privacy issue,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              karjalanpie
            ","I understand all the doubt and hate towards Facebook, I really do, I myself am not a fan in any way of what they have been doing with peoples data, BUT how about we educate people about these dangers of social media and how to be mindful using them? To me personally it is not an issue to ignore or not use Facebook at all. As a matter of fact I am only addicted to Youtube videos because they are so damn good like this one…","
    66
  ",8 months ago (edited),8,0,5800000,66
32809,1044,3,metaverse privacy issue,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Tom Nook
            ","Having headsets is definitely the largest barrier. Even a couple of hours in it causes bad eyestrain. NOT good for long term health.

Depression and suicide rates are already at levels never seen before thanks to the current internet with social media - again, thanks to Meta/Facebook. Why do they insist on competely obliterating the development and evolution of humans?","
    66
  ",10 months ago,1,0,4600000,66
30226,1063,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Sameer Khan
            ",No matter how good Virtual Reality becomes It will never overcome the real life experience we humans have in our lives,"
    66
  ",10 months ago,1,0,4200000,66
30537,1374,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Bargav Sai Telu
            ","Yo, I never thought black mirror series will be a reality this quickly","
    66
  ",10 months ago,1,0,4200000,66
30539,1376,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              mike porter
            ","I do find it interesting that he’s selling his version of the metaverse as if it’s a new thing - since as you said, even though virtual reality and the (albeit somewhat siloed) metaverse has been around for years thanks to platforms not just like Fortnite and Minecraft - but also like Second Life, AltspaceVR, ENGAGE, Virbela, VRChat, Somnium Space, Windows Mixed Reality Platform, Bigscreen and the former Oculus Spaces to name a few.

It’s only less known as it’s been not as widely adopted yet because of the costs associated with getting these apps running in multiple headsets concurrently at scale (be that over the cloud or between multiple headsets/PCs in the same room). Even then, as amazing as VR can be - it’s needing the motive to make use of it too - Education, Work, Conferencing, Church and meeting people without borders has all been made possible - but not everything has to be virtual.","
    66
  ",10 months ago,1,0,4200000,66
32209,444,3,metaverse privacy issue,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Arina Gabriel
            ","I do love the business application of metaverse where you feel you're in the room with your colleagues. This is perfect for national and international trade. But the reporter said in this video that 4 hours of virtual meetings left her with a headache (and she LOOKED like she had quite a HEADACHE), so even this feature seems unhealthy.","
    66
  ",9 months ago,9,0,4600000,66
33144,1379,3,metaverse privacy issue,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Stuart Smith
            ","I'd rather not be around, if that's how mankinds blick future looks like.","
    66
  ",10 months ago,1,0,4600000,66
32607,842,3,metaverse privacy issue,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Lumière
            ",Imagine we will be the old people in the future who will have absolutely no knowledge to future technology like how our grandparents/parents gets amazed when we fix something so simple in their computer like turning the wifi on and off. Just a thought,"
    66
  ",10 months ago,1,0,4600000,66
27449,589,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              InformaDent Patienten Beratungssystem
            ","Disruptive innovation is, by definition, not predictable. In the 70's they could not even conceive of the technological advancements we have made and are currently undertaking. Making predictions in large scale complex systems is a fool's errand. Complexity is also, by definition, not predictable to any useful degree. Small scale complexity is somewhat manageable but limited in its usefulness. Predictability is inversely proportional to scope and timescales.","
    66
  ",7 months ago,7,0,10000000,66
24651,397,3,metaverse privacy issue,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,0,"
              Wile E
            ","Zuck's Metaverse is like digital Amway compared to what most have experienced, in truth the billions he'll lose will be the price he pays for making the world cringe.","
    65
  ",7 months ago,7,0,7500000,65
34841,103,3,metaverse privacy issue,/watch?v=FVo0RlUv29k,The Metaverse: This Changes Everything,/c/RussellBrand,526K views,5 months ago,0,"
              Jeanne Brauher-Trible
            ",Who truly wants to live forever in this present world???,"
    65
  ",5 months ago,5,0,526000,65
